MK067292.1	β.1.4.3
PV920383.1	β.1.1.5.2
MT372475.1	β.2.7
PQ195951.1	β.1.1.2.18
MG557655.1	β.1.1.2.78
JQ613567.1	β.1.9
MH218730.1	β.2.2.8
MW305485.1	β.2.6.2.7
PV282515.1	β.1.1.3.5
MW305575.1	β.1.1.2.50
MG572714.1	β.1.14
OP691294.1	β.1.1.2.36
LC122737.1	β.1.1.2.72
PP658560.1	β.1.1.2.10
MN394543.1	β.1.1.2.62
MG572732.1	β.1.1.6.1
OR793097.1	β.1.3.1.16
MW305610.1	β.1.1.3.5
MW305733.1	β.1.1.3.3
MZ223426.1	β.2.1.2.2
MK762722.1	β.1.3.1.27
LC122831.1	β.1.1.3.6
OP162335.1	β.2.3.2.3
MK733206.1	β.1.1.16
MW305593.1	β.1.1.2.41
OL943802.1	β.1.1.2.33
MW305483.1	β.2.6.2.7
OP723155.1	β.2.3.1.1
OP729314.1	β.1.3.4.2
PQ195930.1	β.1.1.2.18
MG495085.1	β.1.1.9
MH218648.1	β.1.1.2.26
LC646334.1	β.2.6.1.1
JX846927.1	β.1.3.1.26
MW581008.1	β.1.1.2.14
MG572715.1	β.1.11
MH218655.1	β.1.1.1.1
MW305570.1	β.1.1.2.29
PV920379.1	β.1.1.2.33
FJ515294.1	β.2.1.2.5
PV394768.1	β.1.1.2.11
MW305660.1	β.1.1.3.5
MZ215728.1	β.2.7
LC122690.1	β.2.1.2.2
MZ229462.1	β.2.3.1.7
AB042808.1	β.2.3.1.4
MW939576.1	β.1.4.5.2
MW305601.1	β.1.1.2.35
OQ702253.1	β.1.3.1.19
MW305495.1	β.2.2.1.10
MF140677.1	β.1.3.1.11
LN854564.1	β.2.1.3.7
MT372474.1	β.2.7
PV418613.1	β.1.7.1
MW305612.1	β.1.1.1.1
PV418618.1	β.1.8
OR648469.1	β.2.2.4.3
OR463401.1	β.2.3.1.1
OP609644.1	β.1.1.2.36
KC576913.1	β.1.1.2.15
JX846924.1	β.1.1.2.50
MW305506.1	β.2.2.3.3
MW581011.1	β.1.1.2.14
MW305569.1	β.1.3.1.12
MW305582.1	β.1.1.3.7
MZ462933.1	β.2.1.5.1
AF504671.2	β.1.1.2.45
AB541319.1	β.1.1.2.58
MW305719.1	β.1.3.1.16
MZ203488.1	β.2.2.2.3
MN122335.1	β.4.1.4.7
MW661268.1	β.1.1.2.31
NC_044046.1	β.1.13
MW305496.1	β.2.3.2.4
PV174243.1	β.1.3.1.18
LC122921.1	β.1.3.1.22
LC209435.1	β.1.1.2.56
MZ279715.1	β.1.1.2.33
MH218661.1	β.1.3.1.13
PQ195933.1	β.1.1.2.18
JQ388274.1	β.2.1.3.6
MH218697.1	β.1.1.2.55
MT008457.1	β.2.2.4.2
MW305512.1	β.1.1.3.5
MW581005.1	β.1.1.2.14
MW305520.1	β.1.3.1.9
PV920384.1	β.1.1.5.2
MT089580.1	β.2.2.1.4
MW305658.1	β.1.1.2.43
MW305727.1	β.1.1.3.3
LC122717.1	β.2.2.1.2
MW305640.1	β.1.1.1.1
MT372470.1	β.2.2.1.9
NC_031324.1	β.2.2.1.2
NC_039897.1	β.2.2.1.5
PP594195.1	β.2.2.1.8
AB084071.1	β.1.3.1.22
JN975491.1	β.3.4
KC576910.1	β.1.3.1.24
PQ214837.1	β.1.1.2.52
MW305734.1	β.1.1.3.9
MW305654.1	β.1.1.3.5
AB081723.2	β.2.1.3.2
MW581010.1	β.1.1.2.14
MG572731.1	β.1.1.6.1
MW305657.1	β.1.1.2.79
LC122721.1	β.2.6.1.3
AB541323.1	β.1.1.2.58
OP691295.1	β.1.1.2.36
MW305526.1	β.1.1.12
MW305491.1	β.2.2.7
MW305718.1	β.1.3.1.20
KT589391.1	β.1.1.2.33
OM991740.1	β.4.1.4.2
KJ196286.1	β.1.1.2.40
OP690426.1	β.1.3.1.19
KF306212.1	β.2.1.2.2
KJ196298.1	β.2.2.6.1
MK789430.1	β.1.1.1.1
PV394759.1	β.1.1.2.11
GU292831.4	β.1.1.2.49
KJ196288.1	β.1.1.2.43
LC122693.1	β.2.1.3.3
OR069406.1	β.1.3.1.16
PV920368.1	β.1.1.8
MK733207.1	β.1.1.16
KJ196276.1	β.1.1.2.54
MG495077.1	β.1.1.17
MK067288.1	β.1.4.1.1
MW305571.1	β.1.3.1.24
OL898513.1	β.1.3.1.16
OR792774.1	β.2.2.2.4
MG572719.1	β.1.1.6.1
PV418615.1	β.1.7.1
MZ223425.1	β.2.1.2.2
MK733205.1	β.1.1.7
MN912824.1	β.1.4.1.2
KC662537.1	β.1.1.2.54
MW581006.1	β.1.1.2.14
PQ304633.1	β.1.1.3.2
MG495079.1	β.1.1.10
OR713748.1	β.1.1.2.75
PQ583778.1	β.2.1.3.4
LC122689.1	β.2.1.4
AB541321.1	β.1.1.2.58
KY424346.1	β.1.3.1.6
OP690425.1	β.1.3.1.19
OM992315.1	β.4.1.4.6
